grid_size,grid_res,years,mu,p_spread,rho,n_repeats,x_lines,y_lines,initial_flammable_fraction,initial_num_flammable_clusters,initial_contagion,burned_fraction,num_fires,median_fire_size_ha,max_fire_size_ha,sd_fire_size_ha
101,500,1,0.04,0.5,0.2,3,[50],[50],0.1883,1251,30.14286933501137,0.0143,1,25.0,100.0,17.681067447913172
101,500,1,0.04,0.5,0.2,3,[50],[50],0.2014,1220,27.563014695364487,0.015,2,25.0,125.0,20.396400073715512
101,500,1,0.04,0.6,0.2,3,[50],[50],0.1887,1216,30.0656454999473,0.0171,1,25.0,150.0,27.99957365541868
101,500,1,0.04,0.6,0.2,3,[50],[50],0.1955,1236,28.661850284445133,0.0156,1,25.0,150.0,25.330687117121954
101,500,1,0.04,0.6,0.2,3,[50],[50],0.1899,1221,29.852856281648123,0.0153,1,25.0,175.0,24.68077622583158
101,500,1,0.04,0.7,0.2,3,[50],[50],0.1937,1210,29.161453699838013,0.0179,1,25.0,125.0,28.296884418961557
101,500,1,0.04,0.7,0.2,3,[50],[50],0.1941,1193,29.088905722187675,0.0176,1,25.0,200.0,30.618621784789728
101,500,1,0.04,0.7,0.2,3,[50],[50],0.1977,1256,28.345632839261704,0.0177,1,25.0,200.0,33.717559051463674
101,500,1,0.04,0.8,0.2,3,[50],[50],0.2042,1206,27.01654894484341,0.021,1,50.0,200.0,34.340881576286385
101,500,1,0.04,0.8,0.2,3,[50],[50],0.1964,1230,28.591621842910886,0.0177,1,25.0,150.0,26.639123968287134
101,500,1,0.04,0.8,0.2,3,[50],[50],0.1925,1182,29.28010005198822,0.02,1,25.0,225.0,40.97464543626279
101,500,1,0.04,0.9,0.2,3,[50],[50],0.1958,1240,28.7174712939945,0.0216,1,50.0,350.0,48.3483451213253
101,500,1,0.04,0.9,0.2,3,[50],[50],0.1931,1231,29.266453518972092,0.0252,1,50.0,325.0,50.06490248994121
101,500,1,0.04,0.9,0.2,3,[50],[50],0.1938,1213,29.068162398721654,0.0243,1,50.0,250.0,47.68023133147683
101,500,1,0.04,1,0.2,3,[50],[50],0.2036,1243,27.115557289754722,0.0274,2,50.0,325.0,57.19403577119734
101,500,1,0.04,1,0.2,3,[50],[50],0.195,1218,28.775061688074523,0.0221,1,50.0,150.0,32.71576853685886
101,500,1,0.04,1,0.2,3,[50],[50],0.1981,1253,28.195265922248367,0.0245,1,50.0,200.0,39.392981574244004
101,500,1,0.0004,0.3,0.3,3,[50],[50],0.2963,1312,12.322436551359628,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.3,0.3,3,[50],[50],0.2875,1328,13.482665443520114,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.3,0.3,3,[50],[50],0.2934,1313,12.713590456294831,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.4,0.3,3,[50],[50],0.2952,1350,12.503018963506573,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.4,0.3,3,[50],[50],0.2997,1345,11.944437804525265,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.4,0.3,3,[50],[50],0.294,1321,12.618684206618358,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.5,0.3,3,[50],[50],0.2983,1318,12.068472830714484,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.5,0.3,3,[50],[50],0.2979,1286,12.136357413298104,0.0002,1,50.0,50.0,0.0
101,500,1,0.0004,0.5,0.3,3,[50],[50],0.2975,1267,12.19776134568592,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.6,0.3,3,[50],[50],0.2886,1320,13.343082244031024,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.6,0.3,3,[50],[50],0.2893,1307,13.191508658471385,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.6,0.3,3,[50],[50],0.2983,1279,12.053992591282503,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.7,0.3,3,[50],[50],0.2933,1285,12.689623831867781,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.7,0.3,3,[50],[50],0.2976,1294,12.150787341262603,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.7,0.3,3,[50],[50],0.2957,1297,12.407962873534451,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.8,0.3,3,[50],[50],0.2942,1287,12.582974549579895,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,0.8,0.3,3,[50],[50],0.2989,1284,12.014043228887383,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.8,0.3,3,[50],[50],0.2931,1338,12.76306906555249,0.0003,1,75.0,75.0,0.0
101,500,1,0.0004,0.9,0.3,3,[50],[50],0.2958,1294,12.386917432766309,0.0017,1,425.0,425.0,0.0
101,500,1,0.0004,0.9,0.3,3,[50],[50],0.2917,1337,12.92100528062291,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,0.9,0.3,3,[50],[50],0.2888,1278,13.342936713559473,0.0001,1,25.0,25.0,0.0
101,500,1,0.0004,1,0.3,3,[50],[50],0.2903,1283,13.092486442591955,0.0008,1,200.0,200.0,0.0
101,500,1,0.0004,1,0.3,3,[50],[50],0.2867,1308,13.564427675895441,0.0004,1,100.0,100.0,0.0
101,500,1,0.0004,1,0.3,3,[50],[50],0.3094,1241,10.762703762667547,0.0007,1,175.0,175.0,0.0
101,500,1,0.002,0.3,0.3,3,[50],[50],0.293,1333,12.728399013884772,0.0008,1,25.0,75.0,20.0
101,500,1,0.002,0.3,0.3,3,[50],[50],0.2934,1289,12.672873968286336,0.0009,1,50.0,75.0,18.708286933869708
101,500,1,0.002,0.3,0.3,3,[50],[50],0.2948,1329,12.556160098391878,0.0009,1,50.0,50.0,10.0
101,500,1,0.002,0.4,0.3,3,[50],[50],0.295,1283,12.50891916847905,0.0006,1,25.0,50.0,10.0
101,500,1,0.002,0.4,0.3,3,[50],[50],0.2989,1300,12.052718225079662,0.0008,1,25.0,100.0,30.0
101,500,1,0.002,0.4,0.3,3,[50],[50],0.2928,1312,12.742221917074946,0.0015,1,75.0,150.0,41.83300132670378
101,500,1,0.002,0.5,0.3,3,[50],[50],0.2953,1300,12.438977876450219,0.0009,1,25.0,100.0,29.154759474226502
101,500,1,0.002,0.5,0.3,3,[50],[50],0.2968,1297,12.206379451639782,0.0021,1,75.0,250.0,74.83314773547883
101,500,1,0.002,0.5,0.3,3,[50],[50],0.2933,1314,12.723594400747473,0.0006,1,25.0,50.0,10.0
101,500,1,0.002,0.6,0.3,3,[50],[50],0.2926,1305,12.839227554639375,0.0013,1,50.0,175.0,56.124860801609124
101,500,1,0.002,0.6,0.3,3,[50],[50],0.2866,1327,13.629179571127048,0.0009,1,50.0,75.0,18.708286933869708
101,500,1,0.002,0.6,0.3,3,[50],[50],0.2958,1360,12.359777638010094,0.0016,1,100.0,125.0,36.742346141747674
101,500,1,0.002,0.7,0.3,3,[50],[50],0.2961,1301,12.34762608322626,0.002,1,50.0,225.0,83.66600265340756
101,500,1,0.002,0.7,0.3,3,[50],[50],0.2975,1295,12.174289640365476,0.0012,1,25.0,150.0,48.98979485566356
101,500,1,0.002,0.7,0.3,3,[50],[50],0.289,1336,13.211643127824379,0.0024,1,100.0,250.0,76.48529270389177
101,500,1,0.002,0.8,0.3,3,[50],[50],0.2967,1280,12.291070549286598,0.0029,1,50.0,475.0,171.75564037317667
101,500,1,0.002,0.8,0.3,3,[50],[50],0.296,1313,12.311116443475523,0.001,1,50.0,100.0,27.386127875258307
101,500,1,0.002,0.8,0.3,3,[50],[50],0.2946,1320,12.53781015091927,0.0018,1,75.0,175.0,43.58898943540674
101,500,1,0.002,0.9,0.3,3,[50],[50],0.2964,1342,12.315878398377189,0.0025,1,100.0,350.0,115.54220008291342
101,500,1,0.002,0.9,0.3,3,[50],[50],0.3032,1317,11.472272298038611,0.0009,1,50.0,75.0,18.708286933869708
101,500,1,0.002,0.9,0.3,3,[50],[50],0.2924,1270,12.842876574579154,0.0019,1,125.0,150.0,57.879184513951124
101,500,1,0.002,1,0.3,3,[50],[50],0.295,1365,12.472224806457143,0.0033,3,100.0,525.0,182.61982367749675
101,500,1,0.002,1,0.3,3,[50],[50],0.2857,1282,13.710372725096887,0.0048,3,200.0,525.0,152.80706789936124
101,500,1,0.002,1,0.3,3,[50],[50],0.2923,1317,12.810292047409245,0.0025,1,100.0,325.0,106.53637876331258
101,500,1,0.04,0.3,0.3,3,[50],[50],0.2901,1312,13.13500409155398,0.015,1,25.0,125.0,22.82805935351419
101,500,1,0.04,0.3,0.3,3,[50],[50],0.29,1347,13.072808735305564,0.0135,1,25.0,175.0,22.59160514079003
101,500,1,0.04,0.3,0.3,3,[50],[50],0.2958,1275,12.410206211116448,0.0138,1,25.0,125.0,17.074890408461584
101,500,1,0.04,0.4,0.3,3,[50],[50],0.2963,1292,12.332103947432415,0.0162,1,25.0,125.0,24.51593060680907
101,500,1,0.04,0.4,0.3,3,[50],[50],0.2987,1327,12.022773810938304,0.0175,1,25.0,250.0,34.37756666171896
101,500,1,0.04,0.4,0.3,3,[50],[50],0.2934,1268,12.688258224562688,0.0174,1,25.0,150.0,29.954672128746317
101,500,1,0.04,0.5,0.3,3,[50],[50],0.2947,1312,12.562972952315166,0.021,1,25.0,400.0,49.91169537849158
101,500,1,0.04,0.5,0.3,3,[50],[50],0.2882,1363,13.383584301019692,0.017,1,25.0,150.0,30.431126563639605
101,500,1,0.04,0.5,0.3,3,[50],[50],0.2911,1272,12.97473354550922,0.0194,1,25.0,175.0,35.32474161607151
101,500,1,0.04,0.6,0.3,3,[50],[50],0.2849,1320,13.818933751750128,0.0221,1,50.0,225.0,41.1050302007592
101,500,1,0.04,0.6,0.3,3,[50],[50],0.3,1319,11.837696765468841,0.0233,1,50.0,300.0,56.582069706267355
101,500,1,0.04,0.6,0.3,3,[50],[50],0.2903,1302,13.075123210111329,0.0219,1,37.5,300.0,43.26310185729283
101,500,1,0.04,0.7,0.3,3,[50],[50],0.2945,1309,12.562461071223064,0.0254,1,50.0,250.0,54.094246459304706
101,500,1,0.04,0.7,0.3,3,[50],[50],0.2922,1288,12.838392112895203,0.0304,2,50.0,375.0,68.05328794408099
101,500,1,0.04,0.7,0.3,3,[50],[50],0.2923,1303,12.812951402264328,0.024,2,25.0,250.0,53.22235545800194
101,500,1,0.04,0.8,0.3,3,[50],[50],0.294,1290,12.612910482162409,0.0364,1,75.0,600.0,83.18795552427432
101,500,1,0.04,0.8,0.3,3,[50],[50],0.2992,1336,11.980638425592238,0.0335,2,50.0,475.0,77.5470472440557
101,500,1,0.04,0.8,0.3,3,[50],[50],0.2946,1327,12.540557174847166,0.0326,3,50.0,425.0,76.3311619261212
101,500,1,0.04,0.9,0.3,3,[50],[50],0.2991,1319,11.961921782264328,0.0355,2,62.5,450.0,79.74804072828373
101,500,1,0.04,0.9,0.3,3,[50],[50],0.2936,1303,12.676800286941848,0.0366,2,75.0,350.0,72.16100108398848
101,500,1,0.04,0.9,0.3,3,[50],[50],0.2965,1280,12.30640783760155,0.0372,3,75.0,400.0,75.43805494949899
101,500,1,0.04,1,0.3,3,[50],[50],0.2904,1339,13.067224594827476,0.0394,5,75.0,475.0,93.00429105453114
